,airline_id,comment,title,rating,user_country_id,date,recommend
218,turkish-airlines,"✅ Trip Verified |  I flew with them from Manchester to Karachi. Upon arrival in Karachi found one of my bag broken, so reported to baggage team and was advised that someone will contact me in two days to sort out but no one did. On my return flight from Karachi to Istanbul another bag was missing so I was advised that you should carry on with your journey ahead, when found it we will send it to Manchester. Then I took my next flight from Istanbul to Manchester. The seat that I sat on wouldn't recline plus the footrest would not go all the was down as it right in the middle of two seats, as I am a tall guy it made my journey extremely uncomfortable. I ended up having backpain which lasted few days after that journey. My cases for the seat issue I had, plus the bag that was damaged are still on going with their insufficient customer service. And the bag that was lost, although I was advised after two days of arriving into Manchester that it had been sent their office in Manchester Airport is still missing . Turkish Airlines is the worst airline that I flew with and would never look at fly again. The entire journey and now dealing with their customer service has proven to be some nightmare which seems like would never end for me. Thank you","""the worst airline that I flew""",1,United Kingdom,26th March 2022,no
219,turkish-airlines,Not Verified |  I booked 4 trips for the same traveling journey in the same month All 4 trips we largely delayed or canceled. They afford you no resolution whatsoever I had purchase 3 new different tickets out of my pocket because of their incompetence I don’t know how they’re still operating,"""don’t know how they’re still operating"" ",1,United States,25th March 2022,no
220,turkish-airlines,"Not Verified |  Terrible customer service. Terms of flight clearly say if passenger cannot travel due to Covid they are entitled to a full refund. First their system charges $25 per seat to select and then changes it without any prior warning before your flight. Second when you try to get in touch with their sales office nobody answers. Their call centre In Istanbul keeps you on hold and transfers you from department after department following which they tell you to contact the local office. Local office says refund requests are only possible from the call centre. They don’t know what they are doing. After clearly explaining passenger was hospitalised with Covid they refused to give a refund. It’s been 4 weeks and they have harassed, frustrated and caused anxiety to an elderly couple who is hospitalised in a foreign country and no compassion or help. Horrifying, dreadful, joke of an airline. Has traumatised us to never fly Turkish airlines or even want to ever consider Turkey for travel. ","""Terrible customer service""",1,United Kingdom,23rd March 2022,no
221,turkish-airlines,✅ Trip Verified |  Excellent service on board and amazing catering. They are working hard to improve their service. The culture of serving tea is amazing.,"""Excellent service on board""",10,Czech Republic,21st March 2022,yes
222,turkish-airlines,"Not Verified |  This experience has been truly terrible. First Turkish Airlines changed the date of my return flight twice, necessitating me changing plans twice. Then, my outbound flight was cancelled with 16 hours notice. I am currently trying to get a refund for this after having bought an expensive one way last-minute alternative. I cannot get through to customer services and have received an email that the deadline is in 2 days. Abysmal service, avoid this airline.","""Abysmal service, avoid this airline""",1,United Kingdom,19th March 2022,no
223,turkish-airlines,Not Verified |  I received an email that all the flights from Berlin to Istanbul on 18th and 19th of March are canceled due to bad weather I had to reschedule my flight and this created a lot of problems for me all my plans had to be changed and now I check the website and I see that all other flights are happening. Just my flight is canceled the same direction and the same day why does Turkish airline lie about the bad weather if it is other reasons and now that I have to cancel again my flight back to Berlin because of the problems Turkish airline has made for me. I have to pay money and they contacted me at 3AM to ask me confirm the money transfer. ,"""created a lot of problems""",1,Germany,19th March 2022,no
224,turkish-airlines,Not Verified |  I wanted an refund on my flight from Dalaman to Istanbul. The ticket sales office in Dalaman gave me an receipt to get a refund and say that they cannot refund money from there counter and I have to go to Istanbul airport. Here I am in Istanbul airport trying to get a refund. The ticket sales office here said they cannot refund because in their system the credit card I payed with is different to the one I have. Which is a lie. I brought up my bank statement showing that I payed for the ticket which is the card I am holding right now. The staff didn’t answer or solve my problem and left. Leaving me standing there for a long time. The next staff came to the counter and threw all my papers and ID documents in the bin! I asked her to stop and give my documents and Receipt back she said she could not understand English. And continued to throw all my papers in the bin and ignored me. I ask for the supervisor and he said that they did not throw it in the bin. I asked for them to bring up the security camera for proof and evidence. He first refused to go check the bin.  He then went to the bin and indeed found my documents scrambled in the bin. The staff who threw a way my documents refuse to show me her name card or name. ,"""in Istanbul airport trying to get a refund""",2,Australia,18th March 2022,no
225,turkish-airlines,"Not Verified |  Absolutely disappointed with their business class service, we have flown over 9hrs and they have not served us, not even a water bottle and not a single person even asked for any service we might need. Started out great with breakfast and after that nothing, zero service, flight smooth and no issues. I have flown them many many times and never been anyway near Qatar, Emirates or even British Airways and I do not expect them to be at their class but this is worse than any international biz class I have flown over last 25 years.","""disappointed with their business class service""",7,United States,17th March 2022,no
226,turkish-airlines,"✅ Trip Verified |  Horrible experience! The airport staff are very rude and irresponsible. My GF who where traveling from LA to Tehran had 1:30 hour of transit only and they closed the gate right in front of her face! They charged her $170 to put her in the next flight which was in 2 hrs. Then they refused to board her claiming that her COVID test has expired! So she had to go into the city (Istanbul) to do the test again, but because her passport would expire in the next 3 months, they forced her to buy another visa with her other Passport (American one) to be able to go out of the airport. After doing the test, they said she's gonna miss her new flight, so she got refunded in order to buy another ticket for $500 which would take off in 2 days.  Finally, she bought another flight to go to her next destination after spending about 10 hrs in Istanbul airport checking most of the airlines. That's a big shame to you Turkish Airlines as you gonna lose all your reputation and credits if you continue the same way. We will never fly again with this airline.","""never fly again with this airline""",1,Australia,17th March 2022,no
227,turkish-airlines,"✅ Trip Verified |  I traveled from Toronto to Lahore by Turkish Airlines in Business Class. On my return journey on 20th February 2022, the plane was parked on the runway at a distance from the airport. We were taken to the plane by bus. I have acute arthritis that prevents me from carrying anything heavy. When I disembarked from the bus I could not carry my hand luggage up the stairs of the aeroplane. There were 3 staff members of Turkish Airlines at the footsteps of the plane. I requested them to help me in carrying up my hand luggage. They refused point blank and told me to carry it myself. I told them of my medical conditions and my inability to carry heavy luggage. But they were not moved and told me that it was none of their business. I was left stranded at the footsteps and could not go up into the plane. I was wondering what to do when a kind fellow passenger saw my condition and helped me in carry up my luggage into the cabin. Had I known such a negative and unhelpful attitude of the staff of Turkish Airlines, I would have opted to travel by some other airline. Turkish Airlines is manned by horrible staff, especially at Istanbul airport.","""manned by horrible staff""",1,Canada,16th March 2022,no
228,turkish-airlines,"Not Verified |  I made a booking from Bahrain to Istanbul on 9th April and return on 21st April 2022, on 3rd March and then 10th March I receive a mail saying the flights have be changed to 9th to 10th of April 2022. I had already made my hotels booking and paid for it which is non refundable and also for my rides in Istanbul. I spoke to the call centre they said there are no possible flights available on 9th so I had no choice. So I chose to travel on 10th April later I got a mail saying that my flight from Istanbul to Bahrain has been rescheduled for 2 hours in prior so I called and asked the call centre agent to change the tickets to 22nd April as I wanted to spend 12 days in Turkey, he said there is no available flight on 22nd and he gave me an option that In case of rescheduling of flight I can choose any flight 7 days prior or 7 days later from the date of actually booking. So I chose on 23rd of April 2022 I said OK so he told me. He send me Confirmation of the ticket. But when I received the tickets it was given for 23rd March a month prior than the actual date of traveling I already lost lot of money for my hotels and rides because of you guys rescheduling the flight now I am waiting for the tickets to be given on 23rd of April from March. It's been one of worst experience for me. And some of your agents are really rude over phone while talking.","""been one of worst experience for me""",1,Bahrain,15th March 2022,no
229,turkish-airlines,"✅ Trip Verified |  Terrible airline, never ever use them. My family is still suffering from post traumatic stress. They denied boarding without any explanation to multiple elderly people as they couldn’t speak English and forced them to buy either a new ticket or ticket back home. My mother still managed to arrive to Australia after a week leaving in the airport with the same documents, but the airline denied their wrongdoing despite failing to meet their own regulations and passenger rights. We were not refunded for any expenses. It is absolutely disgusting how they treated people, just simply inhuman. What I have witnessed I would not wish anyone to experience. ","""not refunded for any expenses""",2,Australia,15th March 2022,no
230,turkish-airlines,"✅ Trip Verified |  I took the first half of a roundrip flight to Sofia from Chicago and then got a credit for the return flight. It took several phone calls to get the credit because they at first said it wouldn't be possible to change the flight, then they said it wasn't possible to get a credit etc. When I called to rebook (booking with a credit on their website is impossible, also I can't even select my City from a dropdown list of hundreds of cities in my state. The website and the android app are unusable for anything.) They made a new reservation and asked me to call back 12 hours later to pay for the ticket. I called and the new reservation I just made was canceled. I took another 30 minutes on the phone booking yet another reservation, they said a Turkish Airlines rep would call me back to take payment. They never called. I called back and tried to pay for the reservation and again they said it was cancelled. This company is evil. They are not just incompetent, they are trying to stall and lie to extract more money from you while wasting hours of your time on the phone.","""they are not just incompetent""",1,United States,14th March 2022,no
231,turkish-airlines,"Not Verified |  Avoid. Dirty planes, rude stewardess and zero customer service skills. Turkish Airlines has really gone downhill. They barely serve one small meal on their Atlantic flights and the Wi-Fi service is terrible with constant disconnections. The flight attendants look miserable and act like they do not enjoy their jobs. Furthermore, Turkish Airlines has not been staffing their check-in desks either forcing you to deal with outsourced check-in staff…","""Turkish Airlines has really gone downhill""",1,United States,13th March 2022,no
232,turkish-airlines,"✅ Trip Verified | We bought 3 round trip tickets from Cluj-Napoca to Lisbon with Turkish Airlines. Our flight from Cluj-Napoca to Lisbon (via Istanbul) got cancelled and we were informed by the airline through our travel agent in the evening before departure (we were supposed to take off next morning). We were going on a family holiday (with our 4 year old son). The cancellation wasn't followed by any alternative from the airline, we had to pursue the airline to come up with a solution but they stated that they had none, Turkish refused to transfer our tickets to another available airline, when we said that we would eventually agree to take their next available flight they refused to pay for accommodation (on this flight the stop over would have been 14/15 hrs). Turkish also stated that if we decide to use the return trip with Turkish we wouldn't get any refund at all. Basically we have lost 3 days of our holiday, 2 nights of our already booked and paid accommodation, travel insurance and we have had to pay an extra 1000 euro on a last minute booking for 3 new tickets with another airline. I would not recommend this service to anyone.","""I would not recommend this service to anyone""",1,Romania,12th March 2022,no
233,turkish-airlines,"Not Verified |  Very rude customer service for Turkish Airlines at Boston Logan. I was told initially without any explanation your flight after Istanbul is cancelled, so we won't let you on the plane to even get to the connecting flight. They told us we would be rebooked but they didn't even pretend to care. I was told go to JetBlue for your answer. When I asked if he could write some type of note for me to take to JetBlue he said no. He wouldn't even call because “he doesn't have the number” Additionally, first come first serve was thrown out the window when one of the representatives helped someone in the back of the line while ignoring people that got there hours before the person. Also, it's near impossible to adjust trips because nobody comes to the ticketing center until hours later. Horrendous customer support, few answers, little to no explanations. If at all possible don't fly this airline.","""Very rude customer service""",2,United States,12th March 2022,no
234,turkish-airlines,✅ Trip Verified |  COVID came and Turkish Airlines promised to keep my ticket valid until March 2022. And they did. Exactly 3 days after they started flying again on 28th of March 2022 - so for the 31 March  they offered me a seat and my option was to get one this flight and no refund. Of course with a 20 day lead and a stay planned another 3 month that was not an option. And my guess is they counted on that.  Their Hotline had repeatedly affirmed a refund or flight. Courtesy was zero. Never again.,"""Courtesy was zero""",2,Germany,12th March 2022,no
235,turkish-airlines,"✅ Trip Verified |  Turkish Airlines profited from my fathers death on their plane. My parents were travelling from Istanbul to Sydney with a stopover in Malaysia KL. For unknown (according to Thailand Doctors) reason my father died on the plane and the plane made an emergency landing in Phuket Thailand. They sent my dead father and mother to the hospital by ambulance even though he was dead for a couple of hours. We received one phone call by the hostess to say they were being taken to hospital and confirming my father had died already even though Turkish airlines have in their reports that he died in hospital. I'm guessing to avoid any responsibility. For the next several hours, every family member including grandkids were calling Phuket hospitals trying to find my mother. Imagine your 72 year old mother who has severe asthma, Crohn's disease and has had triple heart by-pass surgery stuck in a foreign country with high humidity with limited English. No thanks to Turkish airlines we tracked down my parents to a hospital ourselves. We are grateful for the Thai people whom were very nice to my mother. They police took her to the hotel across the road which was kind of them. However, my mother who had just lost her husband of nearly 55 years, in complete numbness and shock had to stay 3 nights in Thailand until a negative Covid test came back. That was the earliest I was able to get my mother out of there. Costs - Hotel & food about $300, Covid test $200, Compulsory Insurance during the brief stay $300. Now comes to my father, I received an invoice to the amount around $5,760 which around $2,500 was to go to Turkish Airlines fees to repatriate my father back to Turkey. We asked Turkish airlines to take some responsibility and at least waive their fees. They said no. So family members chipped in and paid the total bill. And even though Turkish airlines is profiting by $2,500, they have not apologised and accepted any responsibility in the way my mother was dumped and treated, not to mention keeping family members in the dark. Believe it or not they are still reviewing whether they get a refund for the unused tickets form KL to Sydney. Currently my father's repatriation flight was due to leave last night but was cancelled apparently due to ""mechanical issues"" so my fathers body is stuck in limbo unknown when next flight will be, even though we had made all the bookings on the receiving end. The costs keep growing and yet no apology from Turkish airlines still.","""profited from my fathers death""",1,Australia,10th March 2022,no
236,turkish-airlines,"✅ Trip Verified |  I used to like Turkish Airlines, but now they are not respected. I was supposed to fly Kiev to Las Vegas via Istanbul and now we all know what situation are there. A credit and rebooked this flight in the future and they still take fee from me. Shame on Turkish Airlines - I didn’t cancel my flight because I want you canceled in first place.","""now they are not respected""",1,Ukraine,9th March 2022,no
237,turkish-airlines,"✅ Trip Verified |  Avoid, total scam over price, worst customer service. They cancelled my flight due to weather condition ands said they made it open ticket. When I called to rebook got told I have to pay booking fee of £111 for a ticket they cancel.","""worst customer service""",1,United Kingdom,5th March 2022,no
238,turkish-airlines,✅ Trip Verified |  I have purchased a business class from Washington to Sofia via Istanbul. I have an emergency to change the date and 2 days already the agents refuse to change my date unless I purchase another ticket which is the same price as new one. I did some shopping around online just to see what other airlines are offering and they are cheaper elsewhere. Turkish Airlines want me to pay the full new ticket. What is the point to even use them any longer if they rip you off like that.,"""the agents refuse to change my date""",3,United States,25th February 2022,no
239,turkish-airlines,"✅ Trip Verified |  I am Nigerian and they sold me a ticket that goes through Singapore, knowing that Nigerian passport holders cannot transit through Singapore. I was at the airport from morning till late at night and I was offered very little assistance, eventually I cancelled the ticket, and they still had the guts to Charge me 115 euros.","""still had the guts to Charge me 115 euros""",1,Nigeria,18th February 2022,no
240,turkish-airlines,"✅ Trip Verified |  A very stressful and awful experience. Travelling out of Canada our connection after reaching Istanbul got delayed by approximately 8 hours. No email, App update, phone call or correspondence for this delay whatsoever. How we came to know about this is the flight update screen at the airport which we thought was glitching as expected time was showing as expected but had another value of time in front of it which was odd so hence we inquired at customer service.  Customer service was the most demeaning, inhumane and stressful experience. We couldn't even make it to the desk before an airline rep pulled us out asked our flight number and without any info about what's going on? what are our options? asked a question to us ""Food? Yes? No?"" I replied just want to understand our flight situation as nothing is updated or conveyed to us. He replied No food? Ok passport? I gave him the passport thinking ok some resolution finally but he took it went behind the desks, vanished there in the back in the kiosk and came back after 15 min. Asked me again, Food? I said  what's up with flight?. So again we got back in the line up so we could talk to a human maybe. Reached a lady finally, nicely asked about what's going on with flight and what are the options, accommodations. Lady said the flight that was at 9 is now in the morning (it took me good long time to get this info) she said no hotel we don't accommodate. Anyways back and forth she got agitated and threatened to call police which Ironically I should be calling as I was being robbed. I stepped back because if this was customer service imagine how police would be. Went to another line again now this time a gentleman, pretty straight forward told me he doesn't deal with that side of the business but can help me give options and the options was a substitute flight that will go to a different city and we need to figure out on our own from there. Which of course we took as I wanted to be out of there ASAP. Every single person in that line up, regardless of my flight or a different destination was extremely frustrated, crying or with hopeless face. So it wasn't just us with our first world problems I guess. On the way back to Canada (from Lahore to Istanbul to Toronto).  Without any notification our morning flight got 8-9 hours delay, we came to know about is due to my previous incoming experience this time I kept checking online status of departures through airports website because as usual Turkish Airline website and app were still showing on time. The Turkish airline office in Lahore does not open at times that displays on their site and there is no local number, agent or helpline to update your ticket when they delayed and messed up all the connections. (and no no email or updated itinerary) Anyways so we reached with all our luggage at airport just in case you never know. They finally open at 5 am instead of 2 am which the site said. Somehow squeezed in and found a number to call. International number, not toll free and the call keeps dropping, my wife successfully got hold of someone and they said they don't have connection to Toronto until Sunday which was after 2 days so either we leave Lahore on the delayed flight and stay Istanbul.","""very stressful and awful experience""",1,Canada,16th February 2022,no
241,turkish-airlines,"Not Verified |  I was originally going to Nairobi on a trip in December. Because of Covid I cancelled my flight. I called the airline and they said I would have to make it an open ticket and call back when I am ready to book. They said it would be no problem. A few months later I called because I had a sudden break in my work schedule and could finally book a vacation. First time i called I was in the middle of the reservation and the call got disconnected. I called back to make the reservation and they said that it looked like I was a ""no show"" on the flight. I knew that was untrue. The agent said i needed to make a feedback request, I did and it did report an ""irregularity"" in the system. So then I was feeling hopeful I called to book. I cannot even tell you how many times I have had to call. A few times ""The system was down"" Then when I called back (each time I would get a different agent) they would say I cannot book this ticket because your name was wrong. My last name was written twice on reservation. They said please make a feedback request and they will change your name then you can book, so I did that. The feedback online sent to me via email was that they cannot change my name and i have to make a new reservation to do so. So I called back to make the reservation and asked them to please correct the name they said sure, we will forward the call to the feedback department. Feedback department said no sorry we cannot help you you need to do this online. So I booked the reservation on phone. She said just make a feedback online to change name. She refunded me $500 because new ticket was less. So again I made a feedback online, they wrote me back today saying You have to book your route again with the new name. Well how can i do that now that I have already paid for the flight! They said you can call us back or book online. Well I tried to book online and it asks for hundreds of dollars (asking like it is a new flight), so then I call. I spoke to someone, she did not even say hold on she just said okay I'll help you, she transferred me to another agent. That person said okay I will help and then never came back on the line! This is absurd. Now I have a reservation to fly from SFO on March 1st, but I probably cannot take the flight because my name is wrong on the ticket and no one will help me. This is the worst customer service of my life and I am really really stressed over a vacation.","""the worst customer service""",1,United States,16th February 2022,no
242,turkish-airlines,"✅ Trip Verified |  Please do not choose Turkish Airlines. From ground staff to cabin crew, it feels like they are forced to work.  If you complain about their staff to them, they will tell you that they are working perfectly fine and there is absolutely nothing wrong with them, I have never seen a more delusional company with such a wrong perspective about themselves. ","""do not choose Turkish Airlines""",1,Turkey,8th February 2022,no
243,turkish-airlines,"✅ Trip Verified |  My wife was supposed to fly from Sochi to Chisinau, with a change in Istanbul. We bought round trip tickets. Arriving at the check-in desk, she was refused to let on the flight by staff members saying that she did not have proof of a negative COVID-19 test. Although she had. The employee tried to explain to us that the customs service of the Republic of Moldova would not let her pass with these documents. Because of this, we needed to buy new tickets from another airline and with the same documents that we had, we successfully reached Moldova. We contacted the airline several times explaining the situation and providing proof that we were right. But no one even considered our appeal, answering with standard forms. As a result, we were not even able to use return tickets, as we ""didn't show up"" on the first flight. Poor service, I do not recommend!","""I do not recommend£",1,Russian Federation,8th February 2022,no
244,turkish-airlines,"✅ Trip Verified | I have booked a flight LED-NCE with my miles. A week before my flight I called customer service to change the destination airport to LHR without changing the date. I was advised by two different representatives that to make this change will cost me USD25. I agreed to the change while on the call and then the call disconnected. I called back and spoke to another representative who told me that the actual cost of my flight change will be approx USD140. I said on this case I well not change my flight and leave it is it was originally. She said she can't leave it as it is because the change has already been made and I have to go to an office to resolve this. I couldn't get hold of an office so I called back to customer service where they told me I have to create a feedback form on their website and quote the number. So I did. Then I spoke to someone in another department who asked me a few more questions and they advised I should hear back within 48 hours. After 72 hours have passed I haven't heard back so I called again only to find out nothing has been done. I spoke to 5 different representative, some of which were extremely rude, but all I got was they would send an emergency note on my case and I will hear back from them. Now it's 3 days before my supposed flight but I don't have a ticket, I don't know where I'm flying to or if I'm flying at all. They keep telling me they will get back to me ASAP but I can't afford to know last minute as I have to plan my travels.","""don't know where I'm flying to"" ",1,United States,5th February 2022,no
245,turkish-airlines,✅ Trip Verified |  Very disorganized airline. Unresponsive ground staff and crew. Crew are not kind and cooperative. I also had baggage issue and my baggage came 72 hours later. With no notice it was left behind the door and when I got home was completely wet. Do not recommend Turkish Airlines.,"""Unresponsive ground staff and crew""",2,United States,4th February 2022,no
246,turkish-airlines,✅ Trip Verified |  Very appalling service. inflight toilets were dirty and without toilet tissues. I did inform the crew to clean and put toilet tissues but they ignored my request. Three members of the crew kept chatting in their little room. Quite few people asked water or other drinks but it seems the crew kept taking ages to serve the passengers. My flight was scheduled to depart 10:00 AM in the morning. When I reached the airport I was told by the check in staff that the flight has been delayed until 15:00. I received no email. No notice by either text or phone. The Turkish airlines manager just asked my if I want to change my flight and that there is nothing he could have done about this problem. Since I am missing my connection at Istanbul I asked him if they would provide accommodation and transfer. He promised that he would do that and inform his colleagues at Istanbul. That has proven a lie. At Istanbul airport the staff were very rude and unprofessional. They categorically refused to provide accommodation and I had to linger in the airport for over 8 hours. Customer service is very poor. staff is incompetent and indolent. See the photo of the meal (attached) given as a compensation for the delay. Stay away from this airline.,"""Stay away from this airline""",3,United Kingdom,3rd February 2022,no
247,turkish-airlines,"Not Verified | My flight had a connection in Istanbul, however due to weather condition our flight was diverted to Antalya airport and thats where everything started, no staff on the ground to explain what to do next, where to go or how it would be handled. Had to run around airport asking people what to do. Had to purchase visas to enter the country. After going outside looking for the transfer bus to go to hotel and finding out there was not enough busses or wait (no one knew how long in pretty cold weather) had to get taxi to take me to the hotel. In the hotel trying to call Turkish Airlines was also unreal, due to amount of people calling trying. I had to call some number in the US to get my flight changed. I had 800$ cash on me for a week at my final destination, however after I landed only had 160$ left, since had to pay for my transportation to and from hotel as well as transportation from the airport to my final place since all my arrangements got cancelled due to the delays and no show.","""trying to call Turkish Airlines was unreal""",1,United States,3rd February 2022,no
248,turkish-airlines,"✅ Trip Verified |  You can find out good friends when you’re in trouble. Unfortunately Turkish Airlines is not that kind of good friend. My flight was at 3:50 and there was a delay and they made it at 04:50. Unfortunately we couldn’t land in ADB due to foggy weather, so they decided to land at BJV. This can happen for any airline but the bad point is that Turkish Airlines provided nothing but an old bus after couple of hours! Can you imagine you are kept in a place without any facility! There was just W.C even there was not enough chairs to seat for all passengers! No breakfast no warm drinks. Even they didn’t take us somewhere so we could buy by ourselves! The bus was terrible and broke down in middle of the way! It’s a full catastrophe. It’s not my first and last flight with Turkish Airlines, but now I know to expect nothing when there’s a trouble from big names such as Turkish Airlines.","""expect nothing when there’s a trouble""",5,Iran,1st February 2022,yes
249,turkish-airlines,"✅ Trip Verified |  I had the worst experience ever had in my travel history with Turkish Airlines. The airline emailed me a day before to tell my flight was cancelled. Right after I received an email, I called the customer service to verify my flight. But the customer service representative keep telling me my flight is not cancelled and scheduled on time for next 12 hours. 12 hours before my flight, the customer service representative (after hours of time spent in phone calls) told my flight was cancelled and I am compelled to buy another expensive ticket from Qatar Airways. And Turkish airlines do not pay for my ticket value. This is the worst ever airline I have ever flew among all international flights I flew. Never recommend anyone to fly with Turkish Airlines.","""had the worst experience ever""",1,United States,1st February 2022,no
250,wizz-air,"✅ Trip Verified |  Got charged 40 Euro per head to desk check-in, even though the website was unavailable. on the flight from Tirana to Madrid i made the check in on line and everything was ok. But from Madrid to Tirana i tried all day long all the day before but there was something wrong with the website. And paid 120 Euro for 3 persons with the hope that they will reimburse it to me. ","""charged 40 Euro per head to desk check-in""",1,Albania,19th April 2022,no
251,wizz-air,"✅ Trip Verified |  The flight was good. In all together the cabin crew was very nice, we arrived early and there was no delay in our trip. I found the seats a little bit uncomfortable, but thats acceptable for a low cost airline. The foods and drinks were a little too expensive.","""The flight was good""",10,Hungary,14th April 2022,yes
252,wizz-air,"✅ Trip Verified |  Terrible experience for the first flight with Wizz Air. It has been now the fourth time of delay, terrible, due to lack of cabin attendants. Never consider to fly with this airline again.","""Terrible experience with Wizz Air""",1,Vietnam,13th April 2022,no
253,wizz-air,"✅ Trip Verified |  In August 2021 my friend and I went to Budapest from Eindhoven NL. On the return date, we were denied to board the plane because it was overbooked. My friend received compensation for this, whereas mine got rejected. We submitted the exact same claim! I have submitted multiple complaints about this, but I am not getting any response. It seems like they are deliberately ignoring me so that I cannot use their final answer to start a procedure via the ECC.","""I am not getting any response""",1,Netherlands,13th April 2022,no
254,wizz-air,"✅ Trip Verified | Our outbound flight from Gatwick to Naples was delayed by nearly 3 hours because they oversold the tickets for the flight and then couldn't figure out which passengers should sit where. Then on our return flight, we arrived at the airport to find out our flight was going to be delayed again. Then we were sat nearby our departure gate for over an hour and the flight was never announced. Many other flights were announced but not Wizz Air. They also did not check for missing passengers and because of this we missed our flight. I will never fly with Wizz Air again and strongly recommend you do the same. Even if they are the cheapest, it is not worth the stress. I will happily pay much more to fly with a different airline.","""it is not worth the stress""",1,United Kingdom,10th April 2022,no
255,wizz-air,"✅ Trip Verified |  I needed to check in online two different Bookings. I used the WIZZ APP. By one of the bookings, it was ok. By the second booking, I went all through the check in and I had a problem with the Seats Payment. The WIZZ App didn't allow me to start again and pay for the seats. I even received an e-mail about the seats to pay. When I got at the Airport, they said that I didn't do the check in and I needed to pay 40 dollars for each person. I was very upset, because I did the check in in the APP, I just had problem with the Seats and the App could not retrieve my booking. They ask us to do check in online, the App did not work well and I paid the price. I wrote a complain to the WIZZ Air, but they didn't take serious. They said that it was my fault, that I did wrong. Not recommend Wizz Air. If they ask for Check in Online, they need to offer a good App.","""Not recommend Wizz Air""",1,Austria,4th April 2022,no
256,wizz-air,"✅ Trip Verified | Brilliant service for a low cost carrier. Clean and modern aircraft, good seating, the friendliest and most efficient crew I’ve experienced both from and to Gatwick. Bag drop off at Gatwick on the way out was slow but good on the way back from Funchal. Would definitely chose Wizz again.","""Brilliant service for a low cost carrier""",8,United Kingdom,2nd April 2022,yes
257,wizz-air,Not Verified |  I flew with Wizz Air yesterday (19/03/22) and the crew were amazing. I was feeling anxious about flying and the whole crew was so supportive and helped me a lot. They were making sure during the whole flight that I was feeling okay and checking up on me. Thank you all so much!,"""the crew were amazing""",10,United Kingdom,20th March 2022,yes
258,wizz-air,Not Verified |  I am absolutely disgusted at how Wizz Air are operating and treating customers. Wizz Air have changed our flight 3 times and this final time we cannot make the flight time due to other commitments - but Wizz Air won’t allow us to book another flight without an extortionate fee and if we try to cancel the flight to get a refund they are charging us more than the flights actually cost. How is this reasonable or acceptable. Wizz Air charge your existing customer 1.50 a minute and the wait time is over 15 mins. The live chat bot is pointless and of no help. Wizz Air should be thoroughly ashamed of yourselves and your clear disregard for your customers. I will be raising a complaint and shouting about this from the rooftops. ,"""disgusted at how Wizz Air are operating""",1,United Kingdom,13th March 2022,no
259,wizz-air,"Not Verified |  Believe the bad reviews. Boarding for the flight took place in a small room. Despite being in the middle of a global pandemic, few passengers and none of the gate staff wore masks. Passengers were advised they would have to put on masks on the plane. Then, at the point at which we should have boarded, the gate agent came back into the room and informed passengers (maskless of course and expelling aerosols over everyone) that the ground crew would not be able to load the plane and that any passengers with checked bags would not get them in Milan. These passengers could decide not to travel or follow up the missing bags later. We then boarded to be held on the ground for 2 hours while they attempted to resolve what transpired to me a wildcat strike by ground staff. The announcements from the cockpit were few and far between and refused to take any responsibility for the situation or suggest any attempts to mitigate it. The cabin crew did not nothing to police mask wearing among the passengers, with people sneezing and coughing all over the cabin while not wearing masks. Indeed, the crew were rather casual in mask wearing themselves, with the purser frequently pulling hers down. We eventually left and arrived two hours late. Upon arrival into Milan, we were all piled into a crowded bus, again with no checking of mask wearing. Admittedly, the crew did offer free water and a small snack to apologize for the delay. But the whole situation was handled really badly. Given the clear lack of respect for our safety I will definitely avoid this airline in future.","""The cabin crew did not nothing to police mask wearing""",1,United Kingdom,10th March 2022,no
260,wizz-air,"Not Verified |  Had a flight that was cancelled for no apparent reason, and no justification was given. I was refunded, but only partial, when it should have been a full refund. Tried to contact them but all agents are always busy, and over the phone is super expensive, so I am not going to give them a call. Totally avoiding this scam company from now on.","""avoiding this scam company from now on""",1,Portugal,9th March 2022,no
261,wizz-air,"✅ Trip Verified |  As it was for a couple of days I took just hand luggage, no problem leaving Luton but coming back from Venice the booking area insisted it was too large for hand luggage and should go into the hold. Not a nice person so insisted a fee of 32 euros was paid. I have never flown budget airlines and I will never use a company like this again. I never booked this trip so could not believe how bad they are. A Hungarian company, making money by illegal ways. 
","""never use a company like this again""",1,United Kingdom,9th March 2022,no
262,wizz-air,"Not Verified |  Paid £17.99 for a flight to Greece. Saw all of the horrible reviews and expected the worst, but I was pleasantly surprised. The flight departed on time, cabin was clean, crew were friendly and attentive. Seats weren’t the most comfortable, and I think anything more than 3 hours might be quite painful. Crew not pushy with inflight sales like on Ryanair which was nice to see. Would fly again, maybe I got lucky, but nothing wrong with my experience with Wizz.","""crew were friendly and attentive""",9,United Kingdom,6th March 2022,yes
